dataset,path,point_count,min_x,min_y,min_z,max_x,max_y,max_z,span_x,span_y,span_z,density_points_per_m2_proxy,intensity_q,return_number_q,number_of_returns_q,intensity_hist_sum,return_number_hist_sum,number_of_returns_hist_sum,class_hist_sum
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1046.laz,340605,367000.0,6676900.0,26.85,367099.999,6676999.999,74.269,99.99900000001071,99.99899999983609,47.419000000000004,34.06118122027047,"[2722.0, 19874.04, 49184.0, 54474.0, 57448.0]","[1.0, 1.0, 1.0, 2.0, 5.0]","[1.0, 1.0, 1.0, 3.0, 5.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1047.laz,448660,367000.0,6677000.001,28.562,367099.999,6677099.999,103.99,99.99900000001071,99.99799999967217,75.428,44.86734601154915,"[2816.0, 15205.59, 48501.0, 53809.0, 56954.0]","[1.0, 1.0, 1.0, 3.0, 6.0]","[1.0, 1.0, 1.0, 3.0, 6.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1048.laz,115155,367000.0,6677100.0,29.776,367099.999,6677160.023,33.043,99.99900000001071,60.0230000000447,3.2669999999999995,19.185337547509707,"[14840.0, 44524.0, 47212.0, 51073.0, 53620.0]","[1.0, 1.0, 1.0, 1.0, 2.0]","[1.0, 1.0, 1.0, 1.0, 2.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1049.laz,112183,367148.088,6674042.541,29.774,367199.999,6674099.999,47.576,51.911000000021886,57.45799999963492,17.802,37.61119650880333,"[12145.0, 22594.82, 44304.0, 52503.17999999999, 65535.0]","[1.0, 1.0, 1.0, 2.0, 3.0]","[1.0, 1.0, 1.0, 2.0, 3.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_105.laz,279878,361600.0,6672600.0,30.786,361699.999,6672699.991,58.706,99.99900000001071,99.99100000038743,27.92,27.990599034600482,"[6173.0, 11538.0, 34209.0, 49630.45999999996, 57155.0]","[1.0, 1.0, 2.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1050.laz,1308596,367100.0,6674100.0,-50.04600000000001,367199.999,6674199.999,68.132,99.99900000001071,99.99899999983609,118.17800000000001,130.86221723145889,"[2375.0, 9925.0, 44965.0, 53248.01000000001, 65535.0]","[1.0, 1.0, 1.0, 3.0, 8.0]","[1.0, 1.0, 1.0, 4.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1051.laz,2161093,367100.0,6674200.0,33.359,367199.999,6674299.999,88.689,99.99900000001071,99.99899999983609,55.32999999999999,216.11362225116474,"[0.0, 8202.0, 44723.0, 53163.0, 65535.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 4.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1052.laz,1041048,367100.0,6674300.0,33.038,367199.999,6674399.999,66.726,99.99900000001071,99.99899999983609,33.688,104.10688212739134,"[81.0, 13302.0, 45258.0, 52856.0, 65535.0]","[1.0, 1.0, 1.0, 3.0, 7.0]","[1.0, 1.0, 1.0, 4.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1053.laz,344419,367100.0,6674400.0,35.154,367199.999,6674499.999,68.328,99.99900000001071,99.99899999983609,33.174,34.442588848385476,"[3898.0, 21910.0, 43798.0, 52509.0, 65535.0]","[1.0, 1.0, 1.0, 2.0, 4.0]","[1.0, 1.0, 1.0, 2.0, 4.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1054.laz,53199,367108.335,6674500.0,33.97,367199.998,6674580.696,48.75,91.66300000000047,80.69600000046194,14.780000000000001,7.1921277672634885,"[7514.0, 19799.7, 42809.0, 49266.0, 65535.0]","[1.0, 1.0, 1.0, 2.0, 6.0]","[1.0, 1.0, 1.0, 3.0, 6.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1055.laz,5512,367090.0,6676895.133,26.808999999999997,367129.939,6676909.996,27.124,39.93900000001304,14.862999999895692,0.3150000000000013,9.285505346263433,"[43285.0, 44930.99, 46989.0, 49856.78, 51805.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1056.laz,246314,367100.0,6676900.018,25.865000000000002,367199.998,6676999.999,49.308,99.99800000002142,99.98099999967963,23.442999999999998,24.63657358690792,"[10639.0, 18583.65, 49052.0, 54126.0, 56978.0]","[1.0, 1.0, 1.0, 3.0, 6.0]","[1.0, 1.0, 1.0, 3.0, 6.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1057.laz,561458,367100.0,6677000.0,29.011,367199.999,6677099.999,99.746,99.99900000001071,99.99899999983609,70.735,56.14692293292998,"[227.0, 11491.98, 47203.0, 53517.01000000001, 57014.0]","[1.0, 1.0, 1.0, 3.0, 8.0]","[1.0, 1.0, 1.0, 4.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1058.laz,243116,367100.0,6677100.0,27.978,367199.999,6677191.687,45.685,99.99900000001071,91.68699999991804,17.707,26.51612891516825,"[12145.0, 33186.45, 47964.0, 52380.0, 55893.0]","[1.0, 1.0, 1.0, 1.0, 6.0]","[1.0, 1.0, 1.0, 2.0, 6.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1059.laz,12522,367281.071,6673022.433,30.740000000000002,367299.999,6673099.989,41.230000000000004,18.928000000014435,77.55599999986589,10.490000000000002,8.530089151742501,"[16888.0, 23051.35, 45052.5, 52468.47999999999, 65535.0]","[1.0, 1.0, 1.0, 2.0, 3.0]","[1.0, 1.0, 1.0, 2.0, 3.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_106.laz,1300,361667.747,6672700.009,30.953,361699.995,6672724.181,46.905,32.24800000002142,24.17200000025332,15.952000000000002,1.6677386034973647,"[15259.0, 16578.86, 28490.5, 48449.12, 50402.0]","[1.0, 1.0, 2.0, 5.0, 6.0]","[1.0, 1.0, 3.0, 5.0, 6.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1060.laz,13303,367280.23,6673100.001,27.756999999999998,367299.999,6673199.937,37.888,19.769000000029337,99.93599999975413,10.131,6.73353198058138,"[16850.0, 23365.3, 45863.0, 54839.979999999996, 65535.0]","[1.0, 1.0, 1.0, 2.0, 3.0]","[1.0, 1.0, 1.0, 2.0, 3.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1061.laz,2619,367294.687,6673190.011,27.942999999999998,367309.999,6673221.525,34.226,15.312000000034459,31.514000000432134,6.283000000000001,5.427502689169448,"[17609.0, 29584.3, 48288.0, 51818.240000000005, 65535.0]","[1.0, 1.0, 1.0, 2.0, 2.0]","[1.0, 1.0, 1.0, 2.0, 2.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1062.laz,3243,367289.751,6673773.466,32.866,367299.999,6673799.994,39.653,10.24800000002142,26.527999999932945,6.786999999999999,11.928980346519035,"[13017.0, 15144.48, 43580.0, 51221.45999999999, 53538.0]","[1.0, 1.0, 1.0, 4.0, 5.0]","[1.0, 1.0, 1.0, 4.0, 5.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1063.laz,85378,367264.101,6673800.002,29.522,367299.999,6673899.999,51.129000000000005,35.897999999986496,99.99699999950826,21.607000000000006,23.784211214355807,"[11061.0, 14310.77, 43339.5, 52082.919999999984, 57678.0]","[1.0, 1.0, 1.0, 4.0, 6.0]","[1.0, 1.0, 1.0, 4.0, 6.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1064.laz,333786,367224.665,6673900.0,21.137999999999998,367299.999,6673999.999,52.224000000000004,75.33400000003166,99.99899999983609,31.086000000000006,44.30792708389117,"[10009.0, 17712.0, 43747.0, 52481.0, 65535.0]","[1.0, 1.0, 1.0, 2.0, 7.0]","[1.0, 1.0, 1.0, 3.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1065.laz,1430561,367200.0,6674000.0,28.289,367299.999,6674099.999,92.18700000000001,99.99900000001071,99.99899999983609,63.89800000000001,143.05896116513657,"[0.0, 9758.99, 42844.0, 52945.0, 65535.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1066.laz,2648961,367200.0,6674100.0,28.495,367299.999,6674199.999,97.773,99.99900000001071,99.99899999983609,69.27799999999999,264.90139800187575,"[0.0, 8192.0, 43084.0, 52895.0, 65535.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 1.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1067.laz,1904324,367200.0,6674200.0,29.35,367299.999,6674299.999,78.378,99.99900000001071,99.99899999983609,49.028,190.43620870542225,"[0.0, 8247.0, 40273.0, 52961.01000000001, 65535.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1068.laz,262237,367200.0,6674300.0,27.908,367299.999,6674399.999,51.363,99.99900000001071,99.99899999983609,23.455,26.22422448190739,"[4222.0, 13205.0, 43107.0, 51524.639999999985, 65535.0]","[1.0, 1.0, 1.0, 2.0, 5.0]","[1.0, 1.0, 1.0, 3.0, 5.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1069.laz,579332,367200.0,6674400.0,30.231,367299.999,6674499.999,100.81700000000001,99.99900000001071,99.99899999983609,70.58600000000001,57.93435868146895,"[2626.0, 8278.0, 42672.0, 53052.01000000001, 65535.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 1.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_107.laz,118983,361700.041,6671015.3,43.695,361799.999,6671099.999,78.13,99.95799999998417,84.69900000002235,34.434999999999995,14.053648078183635,"[7634.0, 11105.82, 34496.0, 51526.359999999986, 56190.0]","[1.0, 1.0, 2.0, 5.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1070.laz,226341,367200.0,6674500.0,26.909,367299.999,6674598.127,64.611,99.99900000001071,98.12700000032783,37.702000000000005,23.06635925197488,"[3688.0, 9120.4, 35782.0, 50571.0, 65535.0]","[1.0, 1.0, 1.0, 5.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1071.laz,113633,367200.0,6676938.921,25.229,367299.998,6676999.999,50.886,99.99800000002142,61.07799999974668,25.657000000000004,18.604943302973425,"[10631.0, 16190.32, 47756.0, 53381.0, 65535.0]","[1.0, 1.0, 1.0, 3.0, 6.0]","[1.0, 1.0, 1.0, 4.0, 6.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1072.laz,432926,367200.0,6677000.0,25.92,367299.999,6677099.999,99.08800000000001,99.99900000001071,99.99899999983609,73.168,43.29346586505428,"[374.0, 15822.75, 49779.0, 54275.0, 59580.0]","[1.0, 1.0, 1.0, 3.0, 8.0]","[1.0, 1.0, 1.0, 4.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1073.laz,352840,367200.0,6677100.0,27.422,367299.999,6677199.999,82.506,99.99900000001071,99.99899999983609,55.084,35.2847056906394,"[2077.0, 32750.0, 49261.5, 53341.0, 55600.0]","[1.0, 1.0, 1.0, 2.0, 5.0]","[1.0, 1.0, 1.0, 2.0, 5.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1074.laz,19046,367226.826,6677200.0,30.101,367299.986,6677219.727,41.504,73.15999999997439,19.726999999955297,11.402999999999999,13.19681226658724,"[14447.0, 26653.15, 45558.0, 50684.2, 52761.0]","[1.0, 1.0, 1.0, 2.0, 4.0]","[1.0, 1.0, 1.0, 2.0, 4.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1075.laz,1551,367386.626,6672800.533,43.851,367399.993,6672827.613,46.194,13.367000000027474,27.080000000074506,2.3430000000000035,4.284786526997207,"[16167.0, 22619.0, 45158.0, 54514.5, 55747.0]","[1.0, 1.0, 1.0, 1.0, 2.0]","[1.0, 1.0, 1.0, 2.0, 2.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1076.laz,122229,367300.002,6673025.533,27.461,367399.998,6673099.999,92.955,99.99600000004284,74.4660000000149,65.494,16.414724754317056,"[11025.0, 21608.12, 45291.0, 53445.0, 65535.0]","[1.0, 1.0, 1.0, 2.0, 3.0]","[1.0, 1.0, 1.0, 2.0, 3.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1077.laz,203265,367300.0,6673100.001,25.341,367399.999,6673199.999,106.228,99.99900000001071,99.99799999967217,80.887,20.327109809293315,"[6939.0, 22954.64, 45246.0, 52833.0, 65535.0]","[1.0, 1.0, 1.0, 2.0, 4.0]","[1.0, 1.0, 1.0, 2.0, 4.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1078.laz,115089,367300.001,6673200.0,25.948999999999998,367399.997,6673299.997,40.272999999999996,99.99599999998463,99.99700000043958,14.323999999999998,11.509705665536115,"[9635.0, 19964.64, 45974.0, 52969.119999999995, 65535.0]","[1.0, 1.0, 1.0, 2.0, 4.0]","[1.0, 1.0, 1.0, 2.0, 4.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1079.laz,5721,367363.237,6673300.0,26.296,367399.998,6673330.286,27.823,36.7609999999986,30.286000000312924,1.527000000000001,5.138575156462614,"[30770.0, 43375.8, 47389.0, 52539.60000000001, 55195.0]","[1.0, 1.0, 1.0, 1.0, 2.0]","[1.0, 1.0, 1.0, 1.0, 2.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_108.laz,550763,361700.0,6671100.0,40.869,361799.999,6671199.999,77.892,99.99900000001071,99.99899999983609,37.022999999999996,55.07740154260749,"[4248.0, 9952.0, 41496.0, 54081.0, 58443.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1080.laz,16122,367370.504,6673421.564,27.625999999999998,367399.999,6673499.99,39.865,29.494999999995343,78.42599999997765,12.239000000000004,6.969641685588232,"[15004.0, 20436.97, 43358.5, 51329.79, 65535.0]","[1.0, 1.0, 1.0, 2.0, 3.0]","[1.0, 1.0, 1.0, 2.0, 3.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1081.laz,103246,367341.938,6673500.001,29.345,367399.999,6673599.999,60.373000000000005,58.06099999998696,99.99799999967217,31.028000000000006,17.78268802839443,"[8862.0, 14819.25, 43367.5, 53587.55, 65535.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 4.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1082.laz,399678,367323.281,6673600.0,31.075,367399.999,6673699.999,66.539,76.71799999999348,99.99899999983609,35.464,52.09755165940943,"[3989.0, 10350.77, 39545.0, 52661.0, 65535.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1083.laz,724196,367300.0,6673700.0,31.881,367399.999,6673799.999,85.75800000000001,99.99900000001071,99.99899999983609,53.87700000000001,72.42104841383713,"[2035.0, 11268.0, 44132.0, 53794.0, 65535.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 1.0, 4.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1084.laz,1496223,367300.0,6673800.0,29.491,367399.999,6673899.999,104.194,99.99900000001071,99.99899999983609,74.703,149.6252924911165,"[0.0, 6745.0, 40602.0, 52674.0, 65535.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1085.laz,1908011,367300.0,6673900.0,30.725,367399.999,6673999.999,101.324,99.99900000001071,99.99899999983609,70.59899999999999,190.8049160795334,"[0.0, 9095.99, 43395.0, 52774.0, 65535.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 1.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1086.laz,2875137,367300.0,6674000.0,28.118,367399.999,6674099.999,99.897,99.99900000001071,99.99899999983609,71.77900000000001,287.51945036069577,"[0.0, 7731.0, 43189.0, 53022.0, 65535.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 1.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1087.laz,2575450,367300.0,6674100.0,27.679000000000002,367399.999,6674199.999,103.768,99.99900000001071,99.99899999983609,76.089,257.5501509776591,"[0.0, 8932.0, 36169.0, 53063.0, 65535.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1088.laz,375680,367300.0,6674200.0,27.356,367399.999,6674299.999,54.257000000000005,99.99900000001071,99.99899999983609,26.901000000000003,37.568751371328105,"[9157.0, 16447.58, 41824.0, 50920.0, 65535.0]","[1.0, 1.0, 1.0, 3.0, 7.0]","[1.0, 1.0, 1.0, 3.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1089.laz,224350,367300.0,6674300.0,26.500999999999998,367399.999,6674399.999,98.195,99.99900000001071,99.99899999983609,71.69399999999999,22.435448706764962,"[639.0, 18562.98, 40662.0, 54108.02000000002, 65535.0]","[1.0, 1.0, 1.0, 2.0, 6.0]","[1.0, 1.0, 1.0, 3.0, 6.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
