dataset,src_path,patch_ix,patch_iy,point_count,class_hist_nonzero,min_x,min_y,min_z,max_x,max_y,max_z,span_z,patch_area_m2,points_per_m2_proxy,voxel_size,coord_norm_factor,occupied_voxels,points_per_voxel_mean,points_per_voxel_q,intensity_q,return_number_q,number_of_returns_q
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1039.laz,0,0,351687,"{""1"": 50, ""2"": 293811, ""3"": 54219, ""5"": 4, ""6"": 3279, ""7"": 244, ""8"": 80}",366900.0,6677000.0,29.253999999999998,366999.999,6677099.999,107.71600000000001,78.46200000000002,10000.0,35.1687,0.05,10.0,65596,5.36140923227026,"[1.0, 2.0, 5.0, 8.0, 12.0, 16.0]","[1096.0, 14676.720000000001, 47514.0, 52263.0, 59385.0]","[1.0, 1.0, 1.0, 3.0, 7.0]","[1.0, 1.0, 1.0, 3.0, 7.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_104.laz,0,0,451741,"{""2"": 181063, ""3"": 268075, ""5"": 10, ""6"": 2150, ""7"": 283, ""8"": 156, ""9"": 4}",361600.0,6672500.0,30.268,361699.999,6672599.999,103.462,73.194,10000.0,45.1741,0.05,10.0,164599,2.7444941949829587,"[1.0, 1.0, 2.0, 4.0, 9.0, 12.0]","[1088.0, 10473.0, 42395.0, 54627.0, 65535.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 1.0, 5.0, 8.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1040.laz,0,0,19955,"{""2"": 19955}",366938.425,6677100.001,32.329,366999.999,6677127.802,40.393,8.064,10000.0,1.9955,0.05,10.0,3889,5.131139110311134,"[1.0, 4.0, 5.0, 6.0, 9.0, 12.0]","[36988.0, 43724.54, 45655.0, 48687.92, 50834.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1041.laz,0,0,180453,"{""1"": 3049, ""2"": 97365, ""3"": 69779, ""4"": 8727, ""8"": 115, ""10"": 1227, ""11"": 191}",367025.637,6674160.635,42.445,367099.999,6674199.999,64.556,22.110999999999997,10000.0,18.0453,0.05,10.0,19959,9.041184428077559,"[1.0, 2.0, 6.0, 13.0, 38.0, 55.0]","[7363.0, 12792.04, 42433.0, 51793.0, 65535.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 4.0, 7.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1042.laz,0,0,1428578,"{""1"": 3979, ""2"": 763379, ""3"": 587445, ""4"": 58671, ""5"": 21, ""6"": 3542, ""7"": 1100, ""8"": 584, ""10"": 5949, ""11"": 3908}",367000.0,6674200.0,-211.406,367099.999,6674299.999,87.065,298.471,10000.0,142.8578,0.05,10.0,168929,8.45667706551273,"[1.0, 2.0, 4.0, 12.0, 36.0, 46.0]","[0.0, 8787.0, 44152.5, 52481.0, 65535.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 1.0, 5.0, 8.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1043.laz,0,0,1108301,"{""1"": 1977, ""2"": 893564, ""3"": 192596, ""4"": 10620, ""5"": 10, ""6"": 4994, ""7"": 433, ""8"": 584, ""10"": 2977, ""11"": 546}",367000.0,6674300.0,-211.398,367099.999,6674399.999,108.277,319.675,10000.0,110.8301,0.05,10.0,91722,12.083262467019908,"[1.0, 3.0, 9.0, 20.0, 35.0, 41.0]","[0.0, 13181.99, 47256.0, 53465.0, 65535.0]","[1.0, 1.0, 1.0, 3.0, 7.0]","[1.0, 1.0, 1.0, 4.0, 7.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1044.laz,0,0,175278,"{""1"": 908, ""2"": 143767, ""3"": 8019, ""4"": 12758, ""5"": 1, ""8"": 220, ""10"": 3841, ""11"": 5764}",367000.0,6674400.0,35.853,367099.999,6674483.516,51.024,15.171,10000.0,17.5278,0.05,10.0,28466,6.157450994168482,"[1.0, 3.0, 5.0, 9.0, 17.0, 24.0]","[10586.0, 18463.54, 43988.0, 52010.0, 65535.0]","[1.0, 1.0, 1.0, 3.0, 5.0]","[1.0, 1.0, 1.0, 3.0, 5.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1045.laz,0,0,38724,"{""2"": 38724}",367000.0,6676861.969,26.808999999999997,367099.978,6676899.999,27.7,0.8910000000000018,10000.0,3.8724,0.05,10.0,8075,4.795541795665635,"[1.0, 4.0, 5.0, 6.0, 8.0, 11.0]","[15543.0, 44571.69, 46924.0, 49499.77, 52912.0]","[1.0, 1.0, 1.0, 1.0, 3.0]","[1.0, 1.0, 1.0, 1.0, 3.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1046.laz,0,0,340605,"{""2"": 306178, ""3"": 33948, ""5"": 3, ""6"": 476}",367000.0,6676900.0,26.85,367099.999,6676999.999,74.269,47.419000000000004,10000.0,34.0605,0.05,10.0,52345,6.5069252077562325,"[1.0, 4.0, 7.0, 9.0, 13.0, 17.0]","[2722.0, 19874.04, 49184.0, 54474.0, 57448.0]","[1.0, 1.0, 1.0, 2.0, 5.0]","[1.0, 1.0, 1.0, 3.0, 5.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1047.laz,0,0,448660,"{""2"": 381060, ""3"": 56976, ""5"": 4, ""6"": 9523, ""9"": 1097}",367000.0,6677000.001,28.562,367099.999,6677099.999,103.99,75.428,10000.0,44.866,0.05,10.0,72727,6.169098134118003,"[1.0, 2.0, 6.0, 10.0, 14.0, 18.0]","[2816.0, 15205.59, 48501.0, 53809.0, 56954.0]","[1.0, 1.0, 1.0, 3.0, 6.0]","[1.0, 1.0, 1.0, 3.0, 6.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1048.laz,0,0,115155,"{""2"": 115150, ""3"": 5}",367000.0,6677100.0,29.776,367099.999,6677160.023,33.043,3.2669999999999995,10000.0,11.5155,0.05,10.0,18797,6.12624354950258,"[1.0, 5.0, 6.0, 7.0, 10.040000000000873, 13.0]","[14840.0, 44524.0, 47212.0, 51073.0, 53620.0]","[1.0, 1.0, 1.0, 1.0, 2.0]","[1.0, 1.0, 1.0, 1.0, 2.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1049.laz,0,0,112183,"{""1"": 1617, ""2"": 91110, ""3"": 2821, ""4"": 15067, ""5"": 12, ""8"": 144, ""10"": 1079, ""11"": 333}",367148.088,6674042.541,29.774,367199.999,6674099.999,47.576,17.802,10000.0,11.2183,0.05,10.0,8672,12.936231549815497,"[1.0, 5.0, 9.0, 18.0, 46.0, 59.0]","[12145.0, 22594.82, 44304.0, 52503.17999999999, 65535.0]","[1.0, 1.0, 1.0, 2.0, 3.0]","[1.0, 1.0, 1.0, 2.0, 3.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_105.laz,0,0,279878,"{""2"": 14660, ""3"": 265218}",361600.0,6672600.0,30.786,361699.999,6672699.991,58.706,27.92,10000.0,27.9878,0.05,10.0,145532,1.9231371794519418,"[1.0, 1.0, 1.0, 2.0, 7.0, 13.0]","[6173.0, 11538.0, 34209.0, 49630.45999999996, 57155.0]","[1.0, 1.0, 2.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1050.laz,0,0,1308596,"{""1"": 4636, ""2"": 597678, ""3"": 562301, ""4"": 133045, ""5"": 31, ""7"": 152, ""8"": 201, ""10"": 6267, ""11"": 4285}",367100.0,6674100.0,-50.04600000000001,367199.999,6674199.999,68.132,118.17800000000001,10000.0,130.8596,0.05,10.0,140671,9.302528595090672,"[1.0, 2.0, 5.0, 12.0, 46.0, 60.0]","[2375.0, 9925.0, 44965.0, 53248.01000000001, 65535.0]","[1.0, 1.0, 1.0, 3.0, 8.0]","[1.0, 1.0, 1.0, 4.0, 8.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1051.laz,0,0,2161093,"{""1"": 2775, ""2"": 1108340, ""3"": 873711, ""4"": 149687, ""5"": 29, ""6"": 15303, ""7"": 1716, ""8"": 607, ""9"": 4332, ""10"": 45, ""11"": 4548}",367100.0,6674200.0,33.359,367199.999,6674299.999,88.689,55.32999999999999,10000.0,216.1093,0.05,10.0,183455,11.779962388596658,"[1.0, 2.0, 6.0, 16.0, 49.0, 64.0]","[0.0, 8202.0, 44723.0, 53163.0, 65535.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 4.0, 8.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1052.laz,0,0,1041048,"{""1"": 9820, ""2"": 738330, ""3"": 189279, ""4"": 90972, ""5"": 14, ""8"": 568, ""10"": 5297, ""11"": 6768}",367100.0,6674300.0,33.038,367199.999,6674399.999,66.726,33.688,10000.0,104.1048,0.05,10.0,80656,12.907260464193612,"[1.0, 3.0, 10.0, 21.0, 39.0, 47.0]","[81.0, 13302.0, 45258.0, 52856.0, 65535.0]","[1.0, 1.0, 1.0, 3.0, 7.0]","[1.0, 1.0, 1.0, 4.0, 7.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1053.laz,0,0,344419,"{""1"": 4623, ""2"": 112684, ""3"": 779, ""4"": 225010, ""5"": 601, ""10"": 481, ""11"": 241}",367100.0,6674400.0,35.154,367199.999,6674499.999,68.328,33.174,10000.0,34.4419,0.05,10.0,47982,7.178087616189404,"[1.0, 4.0, 7.0, 10.0, 19.0, 23.0]","[3898.0, 21910.0, 43798.0, 52509.0, 65535.0]","[1.0, 1.0, 1.0, 2.0, 4.0]","[1.0, 1.0, 1.0, 2.0, 4.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1054.laz,0,0,53199,"{""1"": 283, ""2"": 10656, ""3"": 1868, ""4"": 40196, ""5"": 89, ""10"": 5, ""11"": 102}",367108.335,6674500.0,33.97,367199.998,6674580.696,48.75,14.780000000000001,10000.0,5.3199,0.05,10.0,18359,2.897706846778147,"[1.0, 2.0, 3.0, 4.0, 7.0, 9.0]","[7514.0, 19799.7, 42809.0, 49266.0, 65535.0]","[1.0, 1.0, 1.0, 2.0, 6.0]","[1.0, 1.0, 1.0, 3.0, 6.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1055.laz,0,0,614,"{""2"": 614}",367090.0,6676895.133,26.808999999999997,367099.978,6676899.999,26.985,0.17600000000000193,10000.0,0.0614,0.05,10.0,143,4.293706293706293,"[1.0, 4.0, 4.0, 5.0, 7.0, 7.0]","[43992.0, 44940.82, 46884.5, 49604.06, 50172.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1055.laz,0,1,1975,"{""2"": 1975}",367090.0,6676900.001,26.85,367099.985,6676909.984,27.052,0.20199999999999818,10000.0,0.1975,0.05,10.0,400,4.9375,"[2.0, 4.0, 5.0, 6.0, 7.009999999999991, 9.0]","[43368.0, 44915.22, 46962.0, 50115.38, 51805.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1055.laz,1,0,72,"{""2"": 72}",367100.012,6676898.377,26.856,367103.593,6676899.997,26.951999999999998,0.09599999999999653,10000.0,0.0072,0.05,10.0,17,4.235294117647059,"[1.0, 3.0, 4.0, 6.0, 6.84, 7.0]","[44738.0, 44840.24, 46668.0, 49245.39, 49594.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1055.laz,1,1,2851,"{""2"": 2851}",367100.0,6676900.018,26.866999999999997,367129.939,6676909.996,27.124,0.25700000000000145,10000.0,0.2851,0.05,10.0,715,3.9874125874125874,"[1.0, 3.0, 4.0, 5.0, 7.0, 8.0]","[43285.0, 45008.5, 47053.0, 49683.0, 50943.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1056.laz,0,0,246314,"{""2"": 216950, ""3"": 29364}",367100.0,6676900.018,25.865000000000002,367199.998,6676999.999,49.308,23.442999999999998,10000.0,24.6314,0.05,10.0,47044,5.235821783861916,"[1.0, 2.0, 5.0, 8.0, 12.0, 19.0]","[10639.0, 18583.65, 49052.0, 54126.0, 56978.0]","[1.0, 1.0, 1.0, 3.0, 6.0]","[1.0, 1.0, 1.0, 3.0, 6.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1057.laz,0,0,561458,"{""1"": 51, ""2"": 441440, ""3"": 107594, ""5"": 12, ""6"": 10862, ""8"": 86, ""9"": 1411, ""10"": 2}",367100.0,6677000.0,29.011,367199.999,6677099.999,99.746,70.735,10000.0,56.1458,0.05,10.0,92096,6.096442842251563,"[1.0, 2.0, 4.0, 11.0, 17.0, 21.0]","[227.0, 11491.98, 47203.0, 53517.01000000001, 57014.0]","[1.0, 1.0, 1.0, 3.0, 8.0]","[1.0, 1.0, 1.0, 4.0, 8.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1058.laz,0,0,243116,"{""1"": 13, ""2"": 238563, ""3"": 4174, ""4"": 361, ""10"": 5}",367100.0,6677100.0,27.978,367199.999,6677191.687,45.685,17.707,10000.0,24.3116,0.05,10.0,34428,7.061577785523411,"[1.0, 5.0, 7.0, 9.0, 13.0, 16.0]","[12145.0, 33186.45, 47964.0, 52380.0, 55893.0]","[1.0, 1.0, 1.0, 1.0, 6.0]","[1.0, 1.0, 1.0, 2.0, 6.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1059.laz,0,0,12522,"{""1"": 156, ""2"": 10952, ""3"": 860, ""4"": 291, ""5"": 1, ""7"": 33, ""8"": 15, ""10"": 193, ""11"": 21}",367281.071,6673022.433,30.740000000000002,367299.999,6673099.989,41.230000000000004,10.490000000000002,10000.0,1.2522,0.05,10.0,5805,2.157105943152455,"[1.0, 2.0, 2.0, 3.0, 4.0, 6.0]","[16888.0, 23051.35, 45052.5, 52468.47999999999, 65535.0]","[1.0, 1.0, 1.0, 2.0, 3.0]","[1.0, 1.0, 1.0, 2.0, 3.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_106.laz,0,0,1300,"{""2"": 281, ""3"": 1012, ""5"": 7}",361667.747,6672700.009,30.953,361699.995,6672724.181,46.905,15.952000000000002,10000.0,0.13,0.05,10.0,887,1.4656144306651635,"[1.0, 1.0, 1.0, 2.0, 4.0, 5.0]","[15259.0, 16578.86, 28490.5, 48449.12, 50402.0]","[1.0, 1.0, 2.0, 5.0, 6.0]","[1.0, 1.0, 3.0, 5.0, 6.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1060.laz,0,0,13303,"{""1"": 517, ""2"": 10133, ""3"": 747, ""4"": 1674, ""10"": 140, ""11"": 92}",367280.23,6673100.001,27.756999999999998,367299.999,6673199.937,37.888,10.131,10000.0,1.3303,0.05,10.0,6337,2.099258324128136,"[1.0, 1.0, 2.0, 3.0, 4.0, 6.0]","[16850.0, 23365.3, 45863.0, 54839.979999999996, 65535.0]","[1.0, 1.0, 1.0, 2.0, 3.0]","[1.0, 1.0, 1.0, 2.0, 3.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1061.laz,0,0,404,"{""2"": 404}",367294.687,6673190.024,27.942999999999998,367299.988,6673199.937,28.338,0.3950000000000031,10000.0,0.0404,0.05,10.0,143,2.825174825174825,"[1.0, 2.0, 3.0, 3.0, 4.0, 5.0]","[27897.0, 37173.03, 47976.5, 50896.29, 51383.0]","[1.0, 1.0, 1.0, 2.0, 2.0]","[1.0, 1.0, 1.0, 2.0, 2.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1061.laz,0,1,21,"{""2"": 21}",367298.965,6673200.095,28.147,367299.985,6673202.243,28.289,0.142000000000003,10000.0,0.0021,0.05,10.0,10,2.1,"[1.0, 2.0, 2.0, 2.75, 3.0, 3.0]","[44189.0, 44552.2, 49744.0, 51649.4, 51676.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1061.laz,1,0,1224,"{""1"": 49, ""2"": 1173, ""3"": 2}",367300.001,6673190.011,27.981,367309.999,6673199.992,32.264,4.283000000000001,10000.0,0.1224,0.05,10.0,436,2.8073394495412844,"[1.0, 2.0, 3.0, 3.0, 4.649999999999977, 5.0]","[17609.0, 30652.79, 48284.0, 50889.42, 65535.0]","[1.0, 1.0, 1.0, 2.0, 2.0]","[1.0, 1.0, 1.0, 2.0, 2.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1061.laz,1,1,970,"{""1"": 51, ""2"": 708, ""4"": 208, ""5"": 2, ""10"": 1}",367300.001,6673200.012,28.006999999999998,367309.998,6673221.525,34.226,6.219000000000001,10000.0,0.097,0.05,10.0,412,2.354368932038835,"[1.0, 2.0, 2.0, 3.0, 4.0, 5.0]","[23666.0, 25850.02, 48409.5, 52225.55, 53397.0]","[1.0, 1.0, 1.0, 2.0, 2.0]","[1.0, 1.0, 1.0, 2.0, 2.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1062.laz,0,0,3243,"{""2"": 2655, ""3"": 588}",367289.751,6673773.466,32.866,367299.999,6673799.994,39.653,6.786999999999999,10000.0,0.3243,0.05,10.0,906,3.5794701986754967,"[1.0, 1.0, 3.0, 6.0, 9.0, 11.0]","[13017.0, 15144.48, 43580.0, 51221.45999999999, 53538.0]","[1.0, 1.0, 1.0, 4.0, 5.0]","[1.0, 1.0, 1.0, 4.0, 5.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1063.laz,0,0,85378,"{""1"": 28, ""2"": 50340, ""3"": 30065, ""4"": 4674, ""5"": 2, ""8"": 67, ""10"": 9, ""11"": 193}",367264.101,6673800.002,29.522,367299.999,6673899.999,51.129000000000005,21.607000000000006,10000.0,8.5378,0.05,10.0,19564,4.364035984461255,"[1.0, 1.0, 3.0, 6.0, 17.0, 26.0]","[11061.0, 14310.77, 43339.5, 52082.919999999984, 57678.0]","[1.0, 1.0, 1.0, 4.0, 6.0]","[1.0, 1.0, 1.0, 4.0, 6.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1064.laz,0,0,333786,"{""1"": 5362, ""2"": 145951, ""3"": 24347, ""4"": 152498, ""5"": 18, ""8"": 129, ""10"": 4874, ""11"": 607}",367224.665,6673900.0,21.137999999999998,367299.999,6673999.999,52.224000000000004,31.086000000000006,10000.0,33.3786,0.05,10.0,34999,9.537015343295522,"[1.0, 2.0, 6.0, 11.0, 51.0, 251.0]","[10009.0, 17712.0, 43747.0, 52481.0, 65535.0]","[1.0, 1.0, 1.0, 2.0, 7.0]","[1.0, 1.0, 1.0, 3.0, 7.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1065.laz,0,0,1430561,"{""1"": 5108, ""2"": 645599, ""3"": 443896, ""4"": 322808, ""5"": 31, ""6"": 435, ""7"": 349, ""8"": 1080, ""10"": 6203, ""11"": 5052}",367200.0,6674000.0,28.289,367299.999,6674099.999,92.18700000000001,63.89800000000001,10000.0,143.0561,0.05,10.0,125376,11.41016622001021,"[1.0, 3.0, 7.0, 16.0, 51.0, 67.0]","[0.0, 9758.99, 42844.0, 52945.0, 65535.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 5.0, 8.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1066.laz,0,0,2648961,"{""1"": 13341, ""2"": 1360088, ""3"": 1186323, ""4"": 45739, ""5"": 34, ""6"": 19240, ""7"": 1130, ""8"": 588, ""9"": 7271, ""10"": 8277, ""11"": 6930}",367200.0,6674100.0,28.495,367299.999,6674199.999,97.773,69.27799999999999,10000.0,264.8961,0.05,10.0,208928,12.678822369428703,"[1.0, 3.0, 7.0, 16.0, 56.0, 72.0]","[0.0, 8192.0, 43084.0, 52895.0, 65535.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 1.0, 5.0, 8.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1067.laz,0,0,1904324,"{""1"": 3980, ""2"": 663992, ""3"": 1190257, ""4"": 43789, ""5"": 21, ""6"": 901, ""7"": 42, ""8"": 339, ""10"": 603, ""11"": 400}",367200.0,6674200.0,29.35,367299.999,6674299.999,78.378,49.028,10000.0,190.4324,0.05,10.0,236962,8.03641090132595,"[1.0, 2.0, 4.0, 11.0, 40.0, 58.0]","[0.0, 8247.0, 40273.0, 52961.01000000001, 65535.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 8.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1068.laz,0,0,262237,"{""1"": 2687, ""2"": 134564, ""3"": 32786, ""4"": 86585, ""5"": 38, ""8"": 112, ""10"": 142, ""11"": 5323}",367200.0,6674300.0,27.908,367299.999,6674399.999,51.363,23.455,10000.0,26.2237,0.05,10.0,30268,8.663836394872472,"[1.0, 3.0, 7.0, 13.0, 28.0, 45.0]","[4222.0, 13205.0, 43107.0, 51524.639999999985, 65535.0]","[1.0, 1.0, 1.0, 2.0, 5.0]","[1.0, 1.0, 1.0, 3.0, 5.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1069.laz,0,0,579332,"{""1"": 11182, ""2"": 254363, ""3"": 209978, ""4"": 99936, ""5"": 125, ""6"": 5, ""7"": 1, ""8"": 111, ""10"": 2544, ""11"": 1087}",367200.0,6674400.0,30.231,367299.999,6674499.999,100.81700000000001,70.58600000000001,10000.0,57.9332,0.05,10.0,123673,4.684385435786307,"[1.0, 1.0, 3.0, 6.0, 22.0, 51.0]","[2626.0, 8278.0, 42672.0, 53052.01000000001, 65535.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 1.0, 5.0, 8.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_107.laz,0,0,118983,"{""2"": 16620, ""3"": 102363}",361700.041,6671015.3,43.695,361799.999,6671099.999,78.13,34.434999999999995,10000.0,11.8983,0.05,10.0,61053,1.9488477224706402,"[1.0, 1.0, 1.0, 2.0, 7.0, 12.0]","[7634.0, 11105.82, 34496.0, 51526.359999999986, 56190.0]","[1.0, 1.0, 2.0, 5.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1070.laz,0,0,226341,"{""1"": 198, ""2"": 36656, ""3"": 186574, ""4"": 2486, ""5"": 23, ""8"": 16, ""10"": 123, ""11"": 265}",367200.0,6674500.0,26.909,367299.999,6674598.127,64.611,37.702000000000005,10000.0,22.6341,0.05,10.0,131265,1.724305793623586,"[1.0, 1.0, 1.0, 2.0, 6.0, 10.0]","[3688.0, 9120.4, 35782.0, 50571.0, 65535.0]","[1.0, 1.0, 1.0, 5.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1071.laz,0,0,113633,"{""1"": 23, ""2"": 85729, ""3"": 27877, ""10"": 4}",367200.0,6676938.921,25.229,367299.998,6676999.999,50.886,25.657000000000004,10000.0,11.3633,0.05,10.0,30668,3.705262814660232,"[1.0, 2.0, 4.0, 5.0, 9.0, 13.0]","[10631.0, 16190.32, 47756.0, 53381.0, 65535.0]","[1.0, 1.0, 1.0, 3.0, 6.0]","[1.0, 1.0, 1.0, 4.0, 6.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1072.laz,0,0,432926,"{""1"": 228, ""2"": 399967, ""3"": 27645, ""5"": 21, ""6"": 5016, ""11"": 49}",367200.0,6677000.0,25.92,367299.999,6677099.999,99.08800000000001,73.168,10000.0,43.2926,0.05,10.0,57542,7.523652288762991,"[1.0, 3.0, 9.0, 11.0, 14.589999999996508, 18.0]","[374.0, 15822.75, 49779.0, 54275.0, 59580.0]","[1.0, 1.0, 1.0, 3.0, 8.0]","[1.0, 1.0, 1.0, 4.0, 8.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1073.laz,0,0,352840,"{""2"": 346873, ""3"": 5, ""5"": 4, ""6"": 4906, ""9"": 1052}",367200.0,6677100.0,27.422,367299.999,6677199.999,82.506,55.084,10000.0,35.284,0.05,10.0,45776,7.7079692415239425,"[1.0, 6.0, 8.0, 10.0, 14.0, 17.0]","[2077.0, 32750.0, 49261.5, 53341.0, 55600.0]","[1.0, 1.0, 1.0, 2.0, 5.0]","[1.0, 1.0, 1.0, 2.0, 5.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1074.laz,0,0,19046,"{""2"": 18321, ""3"": 725}",367226.826,6677200.0,30.101,367299.986,6677219.727,41.504,11.402999999999999,10000.0,1.9046,0.05,10.0,3867,4.9252650633566075,"[1.0, 4.0, 5.0, 6.0, 10.0, 12.0]","[14447.0, 26653.15, 45558.0, 50684.2, 52761.0]","[1.0, 1.0, 1.0, 2.0, 4.0]","[1.0, 1.0, 1.0, 2.0, 4.0]"
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_1075.laz,0,0,1551,"{""1"": 61, ""2"": 1365, ""3"": 6, ""10"": 108, ""11"": 11}",367386.626,6672800.533,43.851,367399.993,6672827.613,46.194,2.3430000000000035,10000.0,0.1551,0.05,10.0,860,1.8034883720930233,"[1.0, 1.0, 2.0, 2.0, 4.0, 4.0]","[16167.0, 22619.0, 45158.0, 54514.5, 55747.0]","[1.0, 1.0, 1.0, 1.0, 2.0]","[1.0, 1.0, 1.0, 2.0, 2.0]"
